platform,comment,timestamp,sentiment
tiktok,"Video ini lebih padet dan lebih terfokus pada point2 nya daripada yang sebelah, belepotan kemana mana, isi pembicaraan tidak jelas",2025-05-02 16:59:31,netral
tiktok,Wishlist nambah mulu gegara 𝗩𝗜𝗖𝗧𝗢𝗥𝗬𝟬𝟬𝟳 ,2025-05-02 16:59:31,netral
tiktok,"Baru klik V𝐈𝐂𝐓𝐎𝐑𝐘𝟎𝟎𝟕, saldo langsung senyum-senyum",2025-05-02 16:59:31,netral
tiktok,"Baru buka mata cek notif 𝕍𝕀ℂ𝕋𝕆ℝ𝕐𝟘𝟘𝟟, saldo nambah kayak sinyal wifi ",2025-05-02 16:59:31,netral
tiktok,Tiru a-mati  modifikasi ,2025-05-02 16:59:31,netral
tiktok,Semoga yang sebelah nonton ini biar buat evaluasi diri,2025-05-02 16:59:31,netral
tiktok,"bonus demografi kan harus diasistensi pemerintah kan ya, tapi pemerintahannya kurang mendukung. yang lebih diutamakan makan siang ""bergiji"" geratis daripada pendidikan berkualitas geratis.",2025-05-02 16:59:31,netral
tiktok,"Isi jelas, beda kapasitas",2025-05-02 16:59:31,netral
tiktok,lebih berdaging omongan bang fery dari pada si gabrin ,2025-05-02 16:59:31,netral
tiktok,Sampai saat ini pemerintah masih jadi perenggut mimpi anak mudanya.bahkan bermimpi aja gk boleh disini.dengan membiarkan para preman minta jatah itu sudah seperti kembali ke jaman batu.mereka tidak bertindak.,2025-05-02 16:59:31,netral
tiktok,"Simple nya pemasukan negara masih dari pajak, kita gak pernah berupaya Import",2025-05-02 16:59:40,netral
tiktok,"Funfact :

Jumlah Dislike video pak Gibran tentang Bonus Demografi >>>> Jumlah Like video bang Fer tentang Bonus Demografi ",2025-05-02 16:59:40,netral
tiktok,Anjir bang lu savage asli  keren,2025-05-02 16:59:40,netral
tiktok,Ini namanya kritik membangun bro ,2025-05-02 16:59:40,netral
tiktok,"Hidup itu sesuai kompetensi elu aja kalo blom mampu jadi presiden gak usah maju kasi kesempatan pada yg lebih mampu, cukup pencitraan gorong gorong sebagai pembelajaran tanpa hasil",2025-05-02 16:59:40,netral
tiktok,Coba semua pejabat bisa seperti ini,2025-05-02 16:59:40,netral
tiktok,"Indonesia talking a lot meanwhile MY,SG and VN getting better and better",2025-05-02 16:59:40,positif
tiktok,"Harusnya yang jadi wakil presiden bang fery, kemaren nonton yang ono bawaaaaaaanya ngantuk sumpah kosooooong ",2025-05-02 16:59:40,netral
tiktok,Klo pemuda yg jd wapres modelnya kayak Mas Ferry Irwandi gini saya rela wes..,2025-05-02 16:59:40,netral
tiktok,"mksdny klo banyak yang kerja banyak pajak masuk y, pajak enak, tapi bang sebelum masuk ke masuk bonus demografi, generasi udah banyak di rusak dulu sebelum di panen, aku jdi takut generasi muda skrng hny suka scroll sosmed dan bermalas malasan, semoga pemimpin dan pejabat bisa mengarahkan generasi untuk siap bersaing",2025-05-02 16:59:40,netral
tiktok,"Sesederhana logika banyak anak muda tapi plonga plongo. Lowongan sangat terbatas akibat investor kabur, tapi  g competen kerja, Bonusnya dimana? yang ada energi lari ke hal negatif. Malah jadi beban demografi.",2025-05-02 16:59:40,netral
tiktok,"Hampir 17 menit cuma one take dan videonya sangat berisi, yok bisa yok kalahin jumlah like sama view dari video sebelah yok",2025-05-02 16:59:40,netral
tiktok,mending nonton yg ini dripada yg sebelah,2025-05-02 16:59:40,netral
tiktok,"Mendadak sadar, Prabowo Gibran belum setahun memimpin. Tapi kayak berat banget, serasa lambat banget waktu berjalan.
Ah, tai ah.
Blunder mulu sih pemerintah nya.",2025-05-02 16:59:40,netral
tiktok,Kl dgr pas Menit 9:17 udh skeptis dulu,2025-05-02 16:59:40,netral
tiktok,Bang @ferryirwandi ayo kita para pemuda buat sumpah pemuda vol.2 bang.. negara ini bisa berubah kalau estafet kekuasaan dipegang pemuda2 yang punya visi sama seperti bang ferry.. berat menyadarkan para pejabat penguasa sekarang,2025-05-02 16:59:40,netral
tiktok,Mntap mntap,2025-05-02 16:59:40,netral
tiktok,Mas Ferry ini pinter .... lebih baik bisa jadi wapres dr pd fufufafa,2025-05-02 16:59:40,netral
tiktok,Bang lu lebih cocok dan lebih layak jadi wapres daripada anaknya mulyono,2025-05-02 16:59:40,netral
tiktok,"banyak anak muda di kabinet yang punya kapasitas, cuman yang diatas sono gak pada seneng klo ada yang terlalu cepat meroket, yaudah dihambat aja tuh",2025-05-02 16:59:49,netral
tiktok,Si gilbran pasti gak paham nonton ini!  Hah apa yak o gitu yak hah!,2025-05-02 16:59:49,netral
tiktok,cuma di chanel ini komen judol gak keliatan,2025-05-02 16:59:49,netral
tiktok,Bg jangan mau kalau ditawari jadi politisi ,2025-05-02 16:59:49,netral
tiktok,"kayanya kalo lu jadi presiden baru indo maju bang,gas lah bang nyalon",2025-05-02 16:59:49,netral
tiktok,Cuan tipis-tipis dari 𝑽𝑰𝑪𝑻𝑶𝑹𝒀𝟎𝟎𝟕 bikin hati seneng,2025-05-02 16:59:49,netral
tiktok,"Kebiasaan karakter manusia” di negri ini, adalah menyalahkan orang lain, kenapa selalu gen z atau gen alpa yg selalu disalahkan?? Yg mendidik mereka gen apa? Ada seorang profesor yg bisa membuat orang” terbodoh di Papua disaat beliau yg mendidik anak” yg dikatakan terbodoh itu BISA JUARA DUNIA DI BIRANG AKADEMIK YG MEREKA TEKUNI…. Jadi yg sekarang yg salah generasi barunya atau yg mendidik?",2025-05-02 16:59:49,netral
tiktok,Keren lu bang,2025-05-02 16:59:49,netral
tiktok,Ini baru namanya menyampaikan. Gk kayak si fufufafa itu. Menyampaikan pesan udah text book jatunya baca dan gk ekspresif jadi kayak presentasi ppt tapi dibaca semua bukan point2nya,2025-05-02 16:59:49,netral
tiktok,"Ketahanan pangan inti dari segala ini kehidupan. Tapi skrg manusia terlena dengan kemajuan teknologi.

Siklus Manusia (Makan - Kerja) 

Ayo Manfaatkan Bonus Demografi dan Alam Indonesia.",2025-05-02 16:59:49,netral
tiktok,keren bang,2025-05-02 16:59:49,netral
tiktok,"Next presiden dan wakil presiden
Kang dedi Mulyadi 
Wakil ferry irwandi 
Sabilah ya",2025-05-02 16:59:49,netral
tiktok,Bagusan ini daripada sebelah,2025-05-02 16:59:49,netral
tiktok,wkwkwk 14:15 Gibran Raka booming,2025-05-02 16:59:49,netral
tiktok,"Karena itulah PMP dimunculkan lagi, supaya adat istiadat, budaya malu & tau diri perlu. Supaya Indonesia bisa maju bersama bukan majukan sesama(sesama koruptor & pengkhianat negara).",2025-05-02 16:59:49,netral
tiktok,Editor subtitle bilek: Raka Booming,2025-05-02 16:59:49,netral
tiktok,Harusnya orang ini jadi WAPRES,2025-05-02 16:59:49,netral
tiktok,"Bg fery isinya daging semua, lu pasti dikasih makanan siang gratis waktu sekolah!! ",2025-05-02 16:59:49,netral
tiktok,"Ada bro G1bran yang jadi wapres dr kalangan milenial , keren ya keluarga nya",2025-05-02 16:59:49,netral
tiktok,Sayang bang Fery bukan anak presiden...,2025-05-02 16:59:58,netral
tiktok,Pemerintah mah yang penting memperkaya diri,2025-05-02 16:59:58,netral
tiktok,Nih baru daginggggg,2025-05-02 16:59:58,netral
tiktok,mantap,2025-05-02 16:59:58,netral
tiktok,"Apalah yang diharapkan dari hasil KECURANGAN(Memanipulasi timbangan)...
Sudah PASTI Keberkahan akan menjauh.
Jikalaupun pertumbuhan ekonomi menaik dipastikan tidak akan adil(penuh ketimpangan) & tentu saja mereka akan disibukkkan DUNIA. 
JADI untuk siapa saja yang masih punya ETIKA mari kita hadapi Ujian ini agar kita NAIK KELAS & jangan lupa selau ingatkan pemimpin dimanapun itu levelnya jika salah kita ingatkan(ngomong/surat ke pribadinya langsung kalau tidak ada tanggapan baru speak up to public) agar bisa menjadi pelajaran.Selamat menikmati musibah ini sudaraku",2025-05-02 16:59:58,netral
tiktok,Perlu dicatat: Keberhasilan prabowo bukan keberhasilan gibran.!!!!,2025-05-02 16:59:58,netral
tiktok, good,2025-05-02 16:59:58,positif
tiktok,"Ah bung ferry ini terlalu  muter muter wawiwu kepanjangan kebanyakan teori niiih , gak kayak pak gibran role model anak muda kreatif berprestasi dan workaholik mania bangetttt... kita anak muda mah lebih butuh konten kek mas gibran broooo cuman butuh motivasiiii ajaaa buat ngejaga mental health yang telalu lelah... masalah konteks mah belakangaan yang penting motivasi brooo motivasiiii, kita cuma butuh disemangatiiiii.... konteks relevansi dan solusi mah belakangan laaah pancingan aja butuhnya ini biar masyarakat tergugah untuk semangat mempersiapkan bonus demografi, saya lebih tergugah dengan videonya pak gibran! Kamu terlalu muter muter!",2025-05-02 16:59:58,negatif
tiktok,"Kalo arti demografi versi mas wapres
Demo: unjuk rasa
Grafi; dari bahasa yunani berarti - deskripsi - 
Bila di gabung demografi: "" deskripsi unjuk rasa "" 
Trus bonusnya? .. kan udah diambil semua ame elu bran ",2025-05-02 16:59:58,netral
tiktok,Gila bang keren bgt lu!!!!,2025-05-02 16:59:58,netral
tiktok,"Anak muda indonesia waktu ini saja bnyk yg jadi kurir on line,gerombolan makan gorengan dan minum teh gelas bercelana pendek badan tinggi kurus,#Bogor.",2025-05-02 16:59:58,netral
tiktok,Sangat jauh sejauh bumi dan langit wah minder pasti ya Mas   lihat para sahabat perbedaannya jelas sangat jauh kapan mau majunya bro sadarlah Mas mas bisa membuat narasi seperti ini ngga kita sih real aja lah kebutuhannya yg siap pake siap tempur jgn kami bikin kecewa ok Bravo Rakyat,2025-05-02 16:59:58,positif
tiktok,Anggaran untuk pengembangan Inovasi sangat sedikit dan sangat tidak diperhatikan ,2025-05-02 16:59:58,netral
tiktok,"Nonton ini jadi jelas kesimpulan dr judul videonya, BKN kayak video wapres kita yg isinya kosong",2025-05-02 16:59:58,netral
tiktok,Wow,2025-05-02 16:59:58,netral
tiktok,0:31 ada yg tau temennya fery ngomong apa?,2025-05-02 16:59:58,netral
tiktok,Gila ONE TAKE!!!,2025-05-02 16:59:58,netral
tiktok,Terimakasih atas revisi video sebelum nya bang. ,2025-05-02 16:59:58,netral
tiktok,"Selama E-ktp masih perlu di fotocopy, saya tidak yakin negara ini menjadi negara maju",2025-05-02 16:59:58,netral
tiktok,"Misi bang mau nanya, kenapa menurut gw pemerintah seolah pengen dapet validasi buat di anggap jadi negara maju, karena bahkan china aja pengen tetep di anggep negara berkembang karena negara berkembang dalam perdagangan internasional lebih punya keleluasaan daripada kalau dia jadi negara maju, tapi china masih bisa punya power yang cukup mendominasi di geopolitik.",2025-05-02 16:59:58,netral
tiktok,Cerdasss,2025-05-02 17:00:07,netral
tiktok,"Menurut saya wapres sebagai pemerintah ga usah ngajarin teori soal bonus demografi, hilihisasi, ataupun yang lain kepada rakyat karena semua itu tugas, kewajiban, dan wewenang pemerintah bukan rakyat.  Sekarang rakyat diajarin soal bonus demografi tapi pemerintah sendiri tidak berusaha memberikan lapangan kerja dan kemudahan usaha kepada rakyatnya ya video edukasi anda percuma. Ngomongin HILIHISASI kepada rakyat sedangkan yang punya akses itu hanya para konglo-konglo dan pejabat yang punya kuasa izin tambang ya video edukasi anda percuma. Ngomongi soal pentingnya MBG kepada rakyat tapi dilapangan orang yang mau ikut berperan dalam program itu kalah dengan kelompok2 yang dekat dengan rezim, ordal dan penguasa ya video edukasi anda percuma.

Kami tidak butuh video edukasi tapi beri akses dan kemudahan mencapai itu kepada rakyat niscaya semua tujuan itu dengan sendirinya tercapai.",2025-05-02 17:00:07,netral
tiktok,"Pemerintah gak ngasih insentif atau fasilitas, apalagi nyariin kerja. Tapi kalo kita dapet kerja, Dia paling duluan malak lewat pajak. Mau ikutan nikmatin hasilnya. Semua sektor dipajakin, Tetep tekor. Yang salah siapa? Maskyarakat. Harusnya 100% penghasilan jadi pajak. Wkwkwk",2025-05-02 17:00:07,netral
tiktok,"kalo gibran menyampaikan, kalo yg ini mengkritisi. ya pasti beda lah. kan yg ini nge react. lagian kalo udah atas nama wapres juga pastinya harus pilih2 kalimat yg pas ga bisa seluwes bahasa atas nama pribadi kek gini",2025-05-02 17:00:07,netral
tiktok,"Sekarang pun kita meratapi nasib kenapa dulu Indonesia menyiakan momen oil boom untuk bikin SWF, bukannya malah dikorupsi kroni",2025-05-02 17:00:07,netral
tiktok,11:59,2025-05-02 17:00:07,netral
tiktok,9:20 Kalimat kesukaan gua,2025-05-02 17:00:07,netral
tiktok,"Bang feri tau gameshark fix dia temen main ps gw d rental,  main road race yihaaaaa",2025-05-02 17:00:07,positif
tiktok,"Gibran Gibran kita udah tau dia curang, tapi kita ga bisa berbuat apa-apa ",2025-05-02 17:00:07,netral
tiktok,Disni kok gak bosan kayak di video mas wapress ,2025-05-02 17:00:07,netral
tiktok,Nah ini baru yang oke,2025-05-02 17:00:07,netral
tiktok,"no prompter, 
just highlight the points, and shoot
bahkan subtittle gak di edit, tapi lebih berasa dampaknya yang ini.",2025-05-02 17:00:07,netral
tiktok,"China punya Xi Jin Ping Rusia punya Putin Amerika Serikat punya Donald Trump dan Kita Konoha punya Gibran asam sulfat nanti di 2029 pasti auto di segani Negara Negara lain di dunia internasional,jangan malu punya Gibran fufufafa,ingat ayahanda Gibran  Mulyono pidatonya yang viral "" wi wok detok petok petok not onlei"",,dan Samsul dengan pidatonya asam sulfat dan para para,, pasti negara negara lain akan langsung minder",2025-05-02 17:00:07,netral
tiktok,"Berisi bgt bang  
Punyany fufufafa kosong bnr",2025-05-02 17:00:07,netral
tiktok,Sayang mas fery ngak punya paman,2025-05-02 17:00:07,netral
tiktok,Kl mau liat otak asli nya Gibran undang dia ke kampus buat debat tanpa diberitahu tema nya apa...,2025-05-02 17:00:07,netral
tiktok,Gimana kalau menggantikan Presiden Prabowo Subianto??????????,2025-05-02 17:00:07,netral
tiktok,Video yang ini kok lebih enak diliat ya ?,2025-05-02 17:00:07,netral
tiktok,Bro satu ini lebih cocok jadi wapres dari pada FUFUFAFA,2025-05-02 17:00:07,netral
tiktok,Nah ini baru yg membantu,2025-05-02 17:00:07,netral
tiktok,Ohh ini yang lagi rame,2025-05-02 17:00:16,netral
tiktok,Beda banget. Klo disini beneran lihat video dan bukan lihat komentar,2025-05-02 17:00:16,netral
tiktok,Jujur saya pendukung mase tpi  jdi malu,2025-05-02 17:00:16,netral
tiktok,"15:01

15:01",2025-05-02 17:00:16,netral
tiktok,Bang.. lu jangan gitulah.. kasian bang.. ,2025-05-02 17:00:16,netral
tiktok,3:55 TRUE,2025-05-02 17:00:16,positif
tiktok,maaf saya orng awam . mau tanya angka 4000 dan 13000 itu menunjukan apa . bantu jelasin kawan2 yang faham,2025-05-02 17:00:16,netral
tiktok,"Saat ini klo energi msh fokus sm hal2 yg ga pntg spt ijazah palsu, layak tdknya Gibran jd Wapres, brarti mmg bangsa ini blm siap maju! Hrs nya yg diserang itu sistem politik dinegeri ini. Itu biang semua masalah bangsa spt korupsi, kemiskinan, ketimpangan, ketidakadilan, kebodohan dll. Knp yg selalu diserang eksekutif? Meskipun eksekutif mmg jd nahkoda, tp sesungguhnya mereka tersandera peran legislatif. Klo dikerucutkan siapa legislatif itu, bukan 500an org di senayan sana, tp sebetulnya hanya bbrpa org pimpinan parpol! Contoh konkrit, soal UU perampasan aset deh! Dulu eksekutif sdh singgung2 tp mandek di legislatif. Eksekutif bisa apa? Kko nglawan bisa digoyang! Parahnya lagi, dibelakang mereka semua berdiri para oligarki yg tdk hanya bs mengendalikan legislatif tp juga yudikatif! Jd pendapat Mas Ferry ini saya lengkapin, bukan hanya soal birokrasi saja mslhnya, tp sistem politik, ketatanegaraan dan budaya bangsa ini harus direvolusi!",2025-05-02 17:00:16,netral
tiktok,ferry irwandi for wapres. serius deh setuju gw,2025-05-02 17:00:16,netral
tiktok,Komen di sebelah hujatan semua ,2025-05-02 17:00:16,netral
tiktok,Gokil one take long shoot 16 menit,2025-05-02 17:00:17,netral
tiktok,"yok monggo dilanjut bang ferry, lanjut yang hilirisasi ",2025-05-02 17:00:17,netral
tiktok,"Pertanyaan nya.. Mau sampe kapan beliau mau lipsing.. Anggap aja dia lagi manggung jadi penyanyi duo.. 
bukan nya kita butuh good performer   ya minimal asli deh.. Gak palsu",2025-05-02 17:00:17,positif
tiktok,Nongkrong makin seru kalo saldo dari 𝑽𝑰𝑪𝑻𝑶𝑹𝒀𝟎𝟎𝟕 tebel ,2025-05-02 17:00:17,netral
tiktok,Mampir sini cuma mau ngelike aja. H3x ,2025-05-02 17:00:17,netral
tiktok,Lebih berkelas bang ferry daripada bocah kosong yang gak tau malu itu ,2025-05-02 17:00:17,netral
tiktok,Kacamatanya mirip mulyono waktu muda ,2025-05-02 17:00:17,netral
tiktok,"Like,like,like. Biar muncul ni vidio di muka pemerintah",2025-05-02 17:00:17,netral
tiktok,Wapres ganti mas fery saja......jadi gregetan,2025-05-02 17:00:17,netral
tiktok,gg pak gibran,2025-05-02 17:00:17,netral
tiktok,percuma deh bang. sepertinya cuma kamu yang paham situasi ini. pemimpin kita keknya cuma diem aja,2025-05-02 17:00:26,netral
tiktok,siap siap jadi india,2025-05-02 17:00:26,netral
tiktok,"12:21 statemen ""Jangan apa-apa nyalahin pemerintah"" bisa tercounter oleh ini kah?",2025-05-02 17:00:26,netral
tiktok,Bro Ferry ada salam dari Lisa Mariana,2025-05-02 17:00:26,netral
tiktok,Ngajak si coki bang,2025-05-02 17:00:26,netral
tiktok,pingin ngtag pemerintah tapi gatau caranya,2025-05-02 17:00:26,netral
tiktok,"Kalo pikir kayaknya masalah di negara ini udah ketahuan letaknya dimana, tapi anehnya ga beres-beres persoalannya. Padahal cuma tinggal berbenah sedikit demi sedikit. Pertanyaannya yang berkewajiban MAU ATAU TIDAK?",2025-05-02 17:00:26,netral
tiktok,Nongkrong sambil cek saldo 𝗩𝗜𝗖𝗧𝗢𝗥𝗬𝟬𝟬𝟳 bikin happy,2025-05-02 17:00:26,positif
tiktok,mas mas jane kowe dadi menteri ekonomi indonesia wae ogh.... utowo malah dadi wapres e wae yooo ,2025-05-02 17:00:26,netral
tiktok,Bisa gak sih wapres kita di ganti sama om ferry ,2025-05-02 17:00:26,netral
tiktok,Masalah nya bonus demografi di indo..TDK di imbangi dg penyerapan tenaga kerja...malah dr skrg byk yg di PHK.. jujur gw  takut kedepannya akan spt apa negara ini ini...Krn,2025-05-02 17:00:26,netral
tiktok,"Padahal negara kaya, minyak ada, sumber daya melimpah, hasil bumi banyak, tanah di lempar kan bibit nya saja bisa tumbuh. Kenapa negara ini gak bisa maju. Negara timur tengah  yang modal minyak aja bisa naik. Betapa rakus nya engkau penguasa. Tidak bsa memaksimalkan semua kekayaan di negri ini. Apakah begitu sibuk nya engkau para penguasa mengisi celengan sendiri?",2025-05-02 17:00:26,netral
tiktok,Bang gimana tanggapannya tiba2 di yt sebelah dari like cuma 20rb ke 120rb ? Apakah bot bang?,2025-05-02 17:00:26,netral
tiktok,"NAAH INI KALO NGOMONGIN BONUS DEMOGRAFI.
TOLONG GIBRAN JANGAN GIMMICK TERUS DAN NONTON, REFLEKSIKAN VIDEO INI, BERTINDAK BAGAI KSATRIA. SALAM TIDAK PERCAYA DGN PEMERTINTAH SAAT INI.",2025-05-02 17:00:26,netral
tiktok,Ini baru bener,2025-05-02 17:00:26,netral
tiktok,"Bang, salam sama tanya",2025-05-02 17:00:26,netral
tiktok,ini mah kerasa isinya ga kaya sebelah,2025-05-02 17:00:26,netral
tiktok,"gimana mau ga beban, bonus demografi malah keluarin makan siang geratis! janji 19jt lapangan kerja menguap dgn Tsunami PHK akibat ""efficiency versi gemoy""",2025-05-02 17:00:26,netral
